id,word_id,word,sentence,ko_translation
0199de6c-ab7d-7038-ecf6-074440758a51,0199279a-261e-704e-0e5b-9d0234ff5ed8,triplet,They are triplet brothers.,그들은 세쌍둥이 형제다.
0199de6c-ab84-70fa-f0c2-f999128e9230,01992798-4be2-709a-b0a1-1997aa8ec738,troika,A troika of leaders met for talks.,지도자들로 구성된 3인조가 회담을 위해 만났다.
0199de6c-ab8d-703a-9331-3d9e5effdf5f,019927a0-6285-7096-7fba-258b48c608d6,trombonist,The trombonist played beautifully.,트롬본 연주자는 아름답게 연주했다.
0199de6c-ab95-7041-2702-96e6bcfdbcb4,0199bf5e-af3f-7051-23bd-4a3b47b6b773,trompe-l'oeil,The artist painted a stunning trompe-l'oeil wall.,화가는 아름다운 트롱프뢰유 벽화를 그렸다.
0199de6c-ab9c-7051-7b73-d0b8279d9d3b,01992796-4465-70af-3f2d-232a69919848,abbey,The old abbey stands on the hill.,오래된 수도원이 언덕 위에 서 있다.
0199de6c-aba2-7050-de65-63be8c86f94b,01992796-446d-709e-3e5e-1a6ccdbe4e4f,abbot,The abbot led the morning prayer.,수도원장은 아침 기도를 인도했다.
0199de6c-abac-708d-dfb5-ee87d8a3aa68,0199279c-7b9f-7055-6b18-39d57df2437b,abjection,He lived in a state of abjection.,그는 비참한 상태에 빠져 살았다.
0199de6c-abba-700b-00df-5b29c0430e80,01992798-6e86-7016-f070-6193beffbebd,ablated,The damaged tissue was ablated by laser.,손상된 조직은 레이저로 제거되었다.
0199de6c-abc2-7056-30ee-16a3f0c50cee,0199279e-928e-7083-5830-e8f81fb62fcb,abreaction,Therapy helped her release emotions through abreaction.,치료는 그녀가 반응을 통해 감정을 해소하는 데 도움이 되었다.
0199de6c-abcb-7080-b715-420b7421490c,0199279e-9293-706a-b034-f326e3ff53a2,abridgment,The abridgment of the novel was easy to read.,소설의 요약본은 읽기 쉬웠다.
0199de6c-abd6-705f-ba87-74ae0a28ace6,0199279a-52cd-7064-ab2d-e0d99e8adba8,abscissa,The x-coordinate is called the abscissa.,x좌표는 가로좌표라고 한다.
0199de6c-abdf-707a-b105-081a6ac69fcb,019927a0-8e06-706b-8868-6ff2705a722e,absenteeism,High absenteeism affects company performance.,결근율이 높으면 회사 실적에 영향을 미칩니다.
0199de6c-abe6-701a-2361-7c49fb0b494a,0199279e-9352-7025-cb88-4ad95e4f6e3a,absorbency,The towel’s absorbency is very good.,수건의 흡수력이 매우 좋습니다.
0199de6c-abf4-7099-1dc8-917dc0482afb,0199279a-5367-70d3-70ba-526c2578e926,absorber,The sponge is a good absorber of water.,스펀지는 물을 잘 흡수합니다.
0199de6c-abfb-7069-1e58-62e03d911cdd,0199279e-9381-70ef-8fff-4e89c334bd14,absorptive,The absorptive surface soaked up the liquid.,흡수력이 좋은 표면이 액체를 흡수했습니다.
0199de6c-ac03-70fb-51a6-497e9b8cecf9,019927a4-3289-7091-2b25-3bb6de336665,abstractedness,His abstractedness showed he wasn’t listening.,그의 추상적인 태도는 그가 듣지 않고 있다는 것을 보여주었습니다.
0199de6c-ac09-701a-98ab-8ec635b8faba,019927a4-3369-70ca-c168-c7a9fbeaa372,abstractionism,The gallery displayed modern abstractionism.,갤러리는 현대 추상주의를 보여주었습니다.
0199de6c-ac10-70b6-60bc-8f964081c65c,019927a0-8e59-7004-4034-43b6c5b7432b,abstractive,Her style is abstractive rather than realistic.,그녀의 스타일은 사실주의라기보다는 추상적입니다.
0199de6c-ac18-707a-5022-bc4524e719c8,0199279e-93b3-70c7-fa8e-d68723170dfe,abstractly,He spoke abstractly about love.,그는 사랑에 대해 추상적으로 이야기했습니다.
0199de6c-ac1f-709c-b5b4-66e1366c7b24,01992797-1a9f-70dc-8817-db007238c530,accede,The king will accede to the throne.,왕이 왕위에 오를 것입니다.
0199de6c-ac26-7045-eac3-141c503c3c7a,0199279c-7d96-7017-ee62-1e73e317cdb9,accenting,She is accenting the final note of the song.,그녀는 노래의 마지막 음표를 강조하고 있습니다.
0199de6c-ac2c-70ac-efa8-7c73cca6d744,0199279c-7d9c-7039-f10a-60c2ac166cda,accentual,The accentual rhythm gives the poem its beat.,강조된 리듬이 시에 박자를 부여합니다.
0199de6c-ac33-70cf-3ecc-42e7bf03d41b,019927a0-8f66-7053-fdfa-eaa681925a0c,accompanist,The pianist was her accompanist at the concert.,피아니스트는 콘서트에서 그녀의 반주자였습니다.
0199de6c-ac3a-700b-e65d-218d5e2ecf82,019927a3-6abf-70ef-3e6b-5f99e29e715d,acculturation,Immigrants often go through acculturation.,이민자들은 종종 문화 변용을 겪습니다.
0199de6c-ac43-701c-09d6-15e84ab9c29d,0199bf5b-467f-7064-f9b4-97d876c473f4,acid-fast,Acid-fast bacteria resist certain dyes.,항산균은 특정 염료에 내성이 있습니다.
0199de6c-ac49-70ce-3085-09a0053a14b6,0199279c-7f3b-703d-6d6a-cab631d28935,acidulous,The lemonade had an acidulous taste.,레모네이드는 신맛이 강했습니다.
0199de6c-ac4e-7052-7a6d-b235f119aa05,01992798-711e-7006-02f6-cb12fdbaab2a,acolyte,The acolyte carried the candle during the service.,시종은 예배 동안 촛불을 들고 있었습니다.
0199de6c-ac54-701e-8646-cb28647f5115,0199279a-56b0-70d3-0cc4-b026aef2b2a6,acoustic,The hall has great acoustic quality.,홀의 음향 품질이 매우 좋습니다.
0199de6c-ac5a-7079-1c22-5546600d248c,019927a2-4cb4-70e5-a793-eada850ba92e,acoustically,The room is acoustically perfect for music.,이 방은 음악에 음향적으로 완벽합니다.
0199de6c-ac60-7052-f4cd-29657f4af8fa,0199279c-7f77-70da-f53a-43a2630a090f,acoustics,The acoustics in this theater are amazing.,이 극장의 음향은 놀랍습니다.
0199de6c-ac67-70f9-efc3-ffb690afb994,019927a4-b3a4-7024-f043-7fb304fcdf67,acquisitiveness,His acquisitiveness made him collect rare items.,그의 탐욕은 그를 희귀한 물건들을 수집하게 만들었습니다.
0199de6c-ac6e-70b9-e035-6a7302b06a02,0199bf5b-4902-70b6-f299-290394d98408,across-the-board,The company gave an across-the-board raise.,회사는 전반적으로 임금 인상을 단행했습니다.
0199de6c-ac76-70cf-05ab-486936d37cf3,019927a0-914b-70a2-93f9-26d3aeed9832,actinometer,The scientist used an actinometer to measure sunlight.,과학자는 광량계를 사용하여 햇빛을 측정했습니다.
0199de6c-ac7d-704e-ab6d-205960d508a9,01992798-71de-7056-4453-d42b5a434386,actuate,You can actuate the device with a button.,버튼 하나로 장치를 작동할 수 있습니다.
0199de6c-ac83-7038-1de9-385e2bc14209,0199bf5b-4b63-70f7-a969-14268423254f,ad-lib,She had to ad-lib when she forgot her lines.,그녀는 대사를 잊어버려 즉흥적으로 말해야 했습니다.
0199de6c-ac88-7068-eb61-238c5506208d,01992798-7236-7062-ed7c-a4bfd2dedebc,adapter,I need an adapter for this plug.,이 플러그에 맞는 어댑터가 필요합니다.
0199de6c-ac8f-7063-4637-43ab8bb9fdc6,0199bf5b-4ba9-701c-a1d3-39a798054f7d,add-on,You can buy an add-on for more storage.,저장 공간을 늘리려면 추가 기능을 구입할 수 있습니다.
0199de6c-ac95-70e9-3c6f-7605b4783dc9,01992797-1bea-7028-606a-f381aee46960,adduce,The lawyer will adduce evidence in court.,변호사는 법정에서 증거를 제시할 것입니다.
0199de6c-acb2-7034-adc4-ccb00c2ec347,0199279e-98d9-7021-a1c0-dd14cec9843a,adjudicate,The judge will adjudicate the dispute.,판사는 분쟁을 판결할 것입니다.
0199de6c-acb8-7018-a3e6-9948a14c991a,0199279e-992f-708a-be19-41fe31fc5acf,admiringly,He looked admiringly at her painting.,그는 그녀의 그림을 감탄스럽게 바라보았습니다.
0199de6c-acc3-70b9-5167-111f6bb85a98,0199279e-99ea-7051-6e33-b3e8717c1b15,adroitness,His adroitness impressed the audience.,그의 재치 있는 솜씨는 청중을 감동시켰습니다.
0199de6c-acf5-70ed-da7a-d3b40b1d6ed1,019927a4-34f3-70bf-886a-7a275229d7b9,advantageously,She invested advantageously in the market.,그녀는 시장에 유리하게 투자했습니다.
0199de6c-ad13-70cb-8435-7bca822b5115,019927a2-4f53-70f2-a874-4e29e3f41db3,adventitious,The adventitious roots grew from the stem.,부정근은 줄기에서 자랐습니다.
0199de6c-ad1a-7076-0fec-6d5d8b9f7c8e,0199279c-82f5-70fe-f3c5-01b5898e2b2c,adverbial,'Quickly' is an adverbial word.,'빨리'는 부사어입니다.
0199de6c-ad37-7051-efb7-c5b435f11491,0199279c-834c-70f4-f2e0-8b18d9f33532,advisedly,He spoke advisedly before the meeting.,그는 회의 전에 신중한 어조로 말했습니다.
0199de6c-ad3e-709c-5aec-9111a2f9f7e7,01992796-4666-70a3-52b1-8170b01e8647,aegis,The project was under the aegis of UNESCO.,이 프로젝트는 유네스코의 후원을 받았습니다.
0199de6c-ad47-709f-6622-7afb7b76dceb,0199277f-a8c4-7020-2c7e-f4488de8e4bb,aeon,Mountains form over an aeon of time.,산은 영겁의 세월에 걸쳐 형성됩니다.
0199de6c-ad4c-7005-58a8-4253d944ca27,01992797-1d54-7092-cf57-4554d83b9f69,aerate,Please aerate the soil before planting.,심기 전에 토양에 공기를 공급해 주세요.
0199de6c-ad53-7064-8053-20aaf1b7c09e,01992798-7497-703e-fd38-2308be9edf7f,aerobic,She does aerobic exercise every morning.,그녀는 매일 아침 유산소 운동을 합니다.
0199de6c-ad59-70d4-4c01-21a2c906c5c5,019927a2-4fa4-7079-fc82-96694c416228,aeronautical,He studies aeronautical engineering.,그는 항공 공학을 공부합니다.
0199de6c-ad62-708e-75a1-c7fea23112c4,019927a0-943d-7026-ee33-3983e7f823c9,affectingly,The movie ended affectingly and made us cry.,영화는 감동적으로 끝나 우리를 울렸습니다.
0199de6c-ad70-70a1-d752-177c264c0c55,0199279a-5b75-7091-375e-31ddbf226fc5,afferent,Afferent nerves carry signals to the brain.,구심 신경은 뇌로 신호를 전달합니다.
0199de6c-ad76-7089-acc3-caa9efb0a62c,01992797-1dba-7057-6907-e87590738e70,afghan,She wrapped herself in a warm Afghan blanket.,그녀는 따뜻한 아프간 담요로 몸을 감쌌습니다.
0199de6c-ad7d-70ed-1ed0-b825926b61a4,0199bf5b-4f76-7012-5ea2-1170fea43b3b,after-hours,They met after-hours to finish the work.,그들은 퇴근 후에 만나 일을 마무리했다.
0199de6c-ad84-7014-791e-2f9149bccfda,01992798-7587-707d-41ce-45f0e39d6936,agilely,The cat jumped agilely onto the table.,고양이는 민첩하게 테이블 위로 뛰어올랐다.
0199de6c-ad8a-70d2-8f57-041148383e8e,0199279a-5c93-702f-252e-75c062ab31f3,agitator,The agitator started a protest in the square.,선동가는 광장에서 시위를 시작했다.
0199de6c-ad90-700f-a2fe-0f506302e05a,01992797-1e69-7051-52a9-55af6f1c3fe9,agleam,Her eyes were agleam with excitement.,그녀의 눈은 흥분으로 반짝였다.
0199de6c-ad97-7023-a1bb-c7b01e8747cf,0199bf5b-526f-701f-2e8a-2728542bded3,agnomen,The emperor received an agnomen after his victory.,황제는 승리 후 아그노멘을 받았다.
0199de6c-ad9c-7037-a493-f0fa126be124,0199bf5b-54ae-70b2-36f6-2e02848c335c,aide-de-camp,The aide-de-camp stood beside the general.,부관은 장군 옆에 서 있었다.
0199de6c-ada2-7011-ea5e-1966b24a5ae5,0199bf5b-5574-7086-262b-667c3bb5da20,air-conditioned,The office is fully air-conditioned.,사무실에는 냉방 시설이 완비되어 있었다.
0199de6c-ada9-706e-7501-a73e42900d8f,0199bf5b-55bd-7015-09ee-8df626dfe8eb,air-to-surface,The jet fired an air-to-surface missile.,제트기가 공대지 미사일을 발사했다.
0199de6c-adaf-70a5-8bc8-4a1cab061b76,01992798-763d-7007-4f74-5757b16e1625,airflow,Good airflow keeps the room cool.,원활한 공기 흐름 덕분에 방이 시원하게 유지되었다.
0199de6c-adb8-70fe-93e8-cd4c148047e1,01992798-7656-7006-da32-6d8c76a9eca1,airlift,Supplies were sent by airlift to the island.,보급품은 공수로 섬으로 보내졌다.
0199de6c-adbe-7090-2d31-6e949c4eb395,0199279a-5e57-70df-ba06-f2a668173ded,airspeed,The pilot checked the airspeed before landing.,조종사는 착륙 전 비행 속도를 점검했다.
0199de6c-adc5-70d1-5843-49a55ee86d6c,0199bf5b-5669-709d-437a-988cf41ebe5b,aku,Aku is a common name in Polynesia.,아쿠는 폴리네시아에서 흔한 이름이다.
0199de6c-add3-70d3-ddda-a8bdbb6ef789,0199279c-8765-7000-6f2c-8f46b4b058a5,algebraic,We solved the algebraic equation in class.,우리는 수업 시간에 대수 방정식을 풀었다.
0199de6c-addb-70c7-491a-a8fbefbbd90f,0199279a-6066-70d4-5016-7f379855df5f,alizarin,The artist used alizarin red in her painting.,화가는 그림에 알리자린 레드를 사용했다.
0199de6c-ade2-70bf-9195-395f2fce7bfd,0199bf5b-5967-707f-5940-3750eeb7c9c8,all-inclusive,We booked an all-inclusive vacation.,우리는 모든 것이 포함된 휴가를 예약했다.
0199de6c-ade8-707f-851e-07c8d2c668b8,0199bf5b-5996-708c-665b-96db860cad3f,all-knowing,The story features an all-knowing narrator.,이 이야기에는 전지전능한 화자가 등장한다.
0199de6c-adee-705e-b055-99fe2de5f61e,0199bf5b-5a06-7031-3a91-2507b36c04d1,all-night,They studied for the exam all-night.,그들은 밤새 시험 공부를 했다.
0199de6c-adf4-70b3-25a3-c0d8f84fa54a,0199bf5b-5af3-70f0-7887-3c9949a457c9,all-purpose,This is an all-purpose cleaning spray.,이것은 다용도 세척 스프레이이다.
0199de6c-adfa-7085-bd20-6bb64f681b4e,0199bf5b-5b44-70ea-344a-d345dd84fc62,all-round,She is an all-round athlete.,그녀는 만능 운동선수다.
0199de6c-ae00-7039-3354-0b3e13a50117,0199bf5b-5c7c-70f7-ae80-76cea4cb0de0,all-victorious,The army returned all-victorious.,군대는 승리하고 돌아왔다.
0199de6c-ae09-7072-f46d-45169dcf3497,0199bf5b-5cf7-703b-87f3-2af85ce6695b,all-weather,The jacket is made of all-weather fabric.,재킷은 전천후 원단으로 만들어졌습니다.
0199de6c-ae10-7059-f8ce-1d276eb335ee,01992798-7843-70b1-de43-b3b983667517,allegro,The pianist played the piece allegro.,피아니스트는 알레그로 곡을 연주했습니다.
0199de6c-ae16-7008-61cd-ddec075dbb93,0199bf5b-5d50-708b-a7a3-3a3a77a2c5f5,alligatored,The old paint had alligatored over time.,오래된 페인트는 시간이 지나면서 악어 무늬가 생겼습니다.
0199de6c-ae1d-70ad-a948-6b41045290da,019927a2-513f-70c5-99b0-a52ae1ebf1f8,alliteration,'Peter Piper' is a poem full of alliteration.,'피터 파이퍼'는 두운으로 가득한 시입니다.
0199de6c-ae24-7094-55ef-aa87a4a1393a,019927a2-5143-7003-28bf-4620cfacf0ab,alliterative,The poet used alliterative phrases for rhythm.,시인은 리듬을 위해 두운 구절을 사용했습니다.
0199de6c-ae38-7078-aae9-921ee1098eaa,01992796-48c2-70dd-d07a-f457d8316f97,allot,Each student will allot time for practice.,각 학생은 연습 시간을 할애할 것입니다.
0199de6c-ae3d-70a9-5094-f718908c0b93,019927a2-515b-70f8-6b2d-a2a44d98108a,allusiveness,His speech was full of allusiveness to history.,그의 연설은 역사에 대한 암시로 가득했습니다.
0199de6c-ae44-70bd-faaa-64f6a452ae71,0199279e-a1a1-7014-183c-e4c21e4f3312,alphabetic,The names are in alphabetic order.,이름은 알파벳순으로 정렬되어 있습니다.
0199de6c-ae4a-702c-892b-3ba897fd29d9,019927a2-516d-70e7-779e-b19dfc188551,alphabetized,The files were alphabetized by title.,파일은 제목별로 알파벳순으로 정렬되어 있습니다.
0199de6c-ae4f-70c1-3ce9-d981fb6405ee,0199279a-626e-70a9-486f-5250990f8157,altruism,Her altruism inspired many people.,그녀의 이타주의는 많은 사람들에게 영감을 주었습니다.
0199de6c-ae55-7096-24f4-56d6294e0944,019927a4-35ca-708f-7dc7-6bc4929019cc,altruistically,He helped the poor altruistically.,그는 가난한 사람들을 이타적으로 도왔습니다.
0199de6c-ae5e-703b-5b18-68bf83521263,01992798-795b-70d6-ef2a-0498eddb7ee6,alundum,Alundum is used as an abrasive material.,알런덤은 연마재로 사용됩니다.
0199de6c-ae65-70bd-8563-5fb56d01bdb0,0199279a-6283-706f-62a1-fd105889a398,alveolus,Oxygen passes through the alveolus in the lungs.,산소는 폐의 폐포를 통과합니다.
0199de6c-ae6a-703a-14b6-507041f4012a,019927a0-9851-705b-2ac2-4a2f0eba782b,amalgamated,The two companies amalgamated last year.,두 회사는 작년에 합병되었습니다.
0199de6c-ae71-70d1-9886-d596706fdbfb,0199279e-a23a-7077-c573-f05af0a35eee,amanuensis,The writer’s amanuensis took notes quickly.,작가의 비서는 재빨리 메모를 했습니다.
0199de6c-ae7c-7058-c5d4-d3a3b7ad3a1b,019927a4-35e1-70a9-4353-d942c0faa340,amateurishness,His amateurishness was clear in the play.,그의 아마추어 기질은 연극에서 여실히 드러났습니다.
0199de6c-ae84-70db-f740-5e16566c193c,01992798-79b4-70ab-4143-8bf114929c59,amatory,The poet wrote amatory verses for his love.,시인은 그의 사랑을 위해 연애시를 썼습니다.
0199de6c-ae96-70de-a6a2-3a3a78a8e375,019927a2-5207-70bd-35d4-851d02b5826a,ambidextrous,She is ambidextrous and writes with both hands.,그녀는 양손잡이이며 양손으로 글을 씁니다.
0199de6c-ae9d-70a0-c1e7-418f0b888a19,0199279e-a2cb-7081-d39e-9b2c0fc6b01f,ambulatory,The patient is now ambulatory after surgery.,환자는 수술 후 현재 보행 가능합니다.
0199de6c-aea3-70e2-1dea-3e7aa6cf1c1d,01992796-49ae-70eb-9a41-758a51faeeb9,amide,The chemist studied an amide compound.,화학자는 아미드 화합물을 연구했습니다.
0199de6c-aeaa-703f-e6c0-1011237f11d9,01992796-49c9-7081-a4b5-9df1e08e281b,amino,Proteins are made of amino acids.,단백질은 아미노산으로 구성됩니다.
0199de6c-aeb0-7009-a313-79244a053c1c,0199279a-6461-701e-f15a-f3b19cf80636,ammoniac,The smell of ammoniac filled the lab.,암모니아 냄새가 실험실을 가득 채웠습니다.
0199de6c-aeb6-70da-f020-d1b5195c8481,0199279a-6466-70fc-4d8b-d279e921e92b,ammonium,Ammonium nitrate is used as fertilizer.,질산암모늄은 비료로 사용됩니다.
0199de6c-aec8-70f9-5ad7-2536a182a8c1,01992798-7add-703c-dea3-95034e7d8a39,amorist,The amorist wrote poems about love.,아모리스트는 사랑에 대한 시를 썼습니다.
0199de6c-aecd-70ce-c56d-d3d9c54e3830,019927a0-99af-70fb-1fac-00fbe99b4db3,amphibology,The sentence had an amphibology and caused confusion.,그 문장은 양가성을 가지고 있어 혼란을 야기했습니다.
0199de6c-aedc-7047-d554-25bf4b3b47b1,019927a2-5301-709a-951d-d0ba32ce6ebf,amphitheater,The concert was held in an old amphitheater.,콘서트는 오래된 원형극장에서 열렸습니다.
0199de6c-aee1-70a1-1172-09d613e02724,019927a5-327d-700c-5172-491692994696,anachronistically,The knight used a phone anachronistically in the movie.,영화에서 기사는 시대착오적으로 전화를 사용했습니다.
0199de6c-aee8-7040-d25b-5187b0db367e,0199279c-8d23-7003-91ca-3fdd934cc2e5,anaerobic,Some bacteria can live in anaerobic conditions.,어떤 박테리아는 혐기성 환경에서도 살 수 있습니다.
0199de6c-aeee-70d4-aad8-3b9e651e6ab7,019927a0-9aa1-7024-b51f-7a08b8826162,anaesthesia,The doctor gave her local anaesthesia before surgery.,의사는 수술 전에 국소 마취를 했습니다.
0199de6c-aefe-7054-8390-4ac2ed5c03fd,01992798-7b7e-7070-9493-250196edde8e,anagram,'Listen' is an anagram of 'silent.','Listen'은 'silent'의 애너그램입니다.
0199de6c-af04-70e8-911d-defe60e45604,019927a0-9aab-70d7-c03b-e5cc4d1dabfe,analogously,The brain works analogously to a computer.,뇌는 컴퓨터와 유사하게 작동합니다.
0199de6c-af0a-7010-462f-19f26e504773,019927a2-536a-706f-790f-e447b7c099c0,analytically,She thinks analytically about every problem.,그녀는 모든 문제에 대해 분석적으로 생각합니다.
0199de6c-af10-706b-c07d-3386099ae8b9,019927a0-9ab0-70f9-e079-bb3f0b793dc5,analyticity,The teacher explained the concept of analyticity in logic.,선생님은 논리학에서 분석성의 개념을 설명했습니다.
0199de6c-af17-70e6-55f9-db5d41312f5b,0199279e-a51c-7020-e61e-e72815f17577,analyzable,The data is easily analyzable by software.,데이터는 소프트웨어로 쉽게 분석할 수 있습니다.
0199de6c-af2c-703a-13b0-37036906e566,019927a2-53a3-7034-c023-6fc38344ce3b,anaplasmosis,The cow was sick with anaplasmosis.,소는 아나플라스마증에 걸렸습니다.
0199de6c-af34-7051-61f3-9c332b3fbdf2,019927a0-9adf-70ba-8d91-3244bff1767f,anastomosis,The surgeon performed a blood vessel anastomosis.,외과의는 혈관 문합술을 시행했습니다.
0199de6c-af42-7085-c33f-f30232f32bfc,019927a0-9ae4-7017-f68b-d587252447f6,anastomotic,The anastomotic site healed well.,문합 부위는 잘 아물었습니다.
0199de6c-af49-706d-2fa4-a85acef56107,0199279a-664a-70ac-2acf-8f5f2eca66a2,anatomic,The chart shows the anatomic parts of the body.,이 도표는 신체의 해부학적 부분을 보여줍니다.
0199de6c-af53-7000-eda2-61fed7399a55,0199279c-8e14-7002-4e7e-8d48c0e94ecc,anchorite,The old anchorite lived alone in a cave.,늙은 은둔자는 동굴에서 혼자 살았습니다.
0199de6c-af64-70dc-4ff6-e28b0ea51063,01992798-7bd8-70b8-d504-93d571b84328,anchovy,She added anchovy to the pizza.,그녀는 피자에 멸치를 넣었습니다.
0199de6c-af6a-70be-8f8f-21f771514257,0199279e-a619-7000-4e85-b0e1570f483b,anesthetic,The anesthetic made the patient sleep.,마취제 때문에 환자는 잠이 들었습니다.
0199de6c-af72-70ee-a467-18461493a47a,0199279c-8f40-70f0-767e-15ee694317a7,anhydrous,The powder must be kept anhydrous.,가루는 무수 상태로 보관해야 합니다.
0199de6c-af78-7076-e30c-92b6db25295e,01992798-7ce3-7015-7407-c5c589614b54,aniline,Aniline is used to make dyes.,아닐린은 염료를 만드는 데 사용됩니다.
0199de6c-af8e-705c-b267-ee7066af3a16,01992798-7cf8-70b0-27b3-0b1c6ed0c774,animism,Animism is the belief that objects have spirits.,애니미즘은 사물에 영혼이 깃든다는 믿음입니다.
0199de6c-af96-70c1-8452-0e50691b4d2f,01992796-4a7f-708f-f933-12c49dc70ce5,anion,An anion carries a negative charge.,음이온은 음전하를 띱니다.
0199de6c-af9d-7007-94d2-5f65db18e946,019927a0-9c47-70ce-a3c3-ea47a5671430,aniseikonic,The patient’s glasses corrected his aniseikonic vision.,환자의 안경은 그의 부등시를 교정했습니다.
0199de6c-afb4-70a4-6302-e26450660b06,0199279e-a7a5-70d3-2d6a-8a75ad02030a,anisotropy,The scientist studied the anisotropy of crystals.,과학자는 결정의 이방성을 연구했습니다.
0199de6c-afbf-70fe-e479-b41b69bd7822,01992797-250b-7022-3abd-04dd48d037a4,anomic,The anomic behavior showed his loss of social norms.,아노미즘적인 행동은 그가 사회적 규범을 상실했음을 보여주었습니다.
0199de6c-afcc-7041-e09c-6f555dd308af,01992797-2510-708f-dfae-c9e316c69bb5,anomie,"After the war, people felt a deep anomie.",전쟁 후 사람들은 심각한 아노미를 느꼈습니다.
0199de6c-afef-7054-98fb-22b72ec037d4,0199bf5b-6276-703b-6a60-a30e5ca527d3,anorthic,The crystal has an anorthic shape.,결정은 아노시스 형태를 하고 있습니다.
0199de6c-aff6-707f-fe7a-69a0e59c5af1,0199279a-68c0-70ba-289a-8cef06508196,anteater,The anteater eats ants with its long tongue.,개미핥기는 긴 혀로 개미를 잡아먹습니다.
0199de6c-affc-70a6-6c2a-8f4dd43cb4ce,019927a4-b5c8-7012-de21-0ad1f8650f1f,anthropomorphic,The cartoon gives animals anthropomorphic traits.,이 만화는 동물들에게 의인화된 특징을 부여했습니다.
0199de6c-b004-70ec-3236-7bc3619ce7b1,0199bf5b-6373-7033-6a77-170cf9b9b251,anti-semite,The speech was condemned as anti-semite.,그 연설은 반유대주의적이라는 비난을 받았습니다.
0199de6c-b00a-70c1-b33d-16b95da524c3,019927a2-565a-70fc-ea9e-5ae6728a5a27,anticipatory,She gave an anticipatory smile before hearing the news.,그녀는 소식을 듣기 전 기대에 찬 미소를 지었습니다.
0199de6c-b011-7066-b559-9e09548bba02,019927a4-b65a-70ec-afa5-2cee21def324,anticoagulation,The medicine helps with anticoagulation.,그 약은 항응고제에 도움이 됩니다.
0199de6c-b016-70db-42b8-d5038dbb02d7,0199279e-aa98-7054-8ec9-45fe25c25b7f,antiphonal,The choir sang in an antiphonal style.,합창단은 교창식으로 노래했다.
0199de6c-b01d-702e-625f-b56d03c7ddfd,019927a5-0775-708a-a6a0-2d0282882008,antiredeposition,The detergent has antiredeposition properties.,세제는 재침착 방지 효과가 있다.
0199de6c-b037-705b-d104-a323c571e834,019927a2-57c3-70e1-43a9-87a9b9a3052e,antithetical,His actions were antithetical to his words.,그의 행동은 말과 정반대였다.
0199de6c-b03e-704d-e48f-20f158e46d77,0199279a-6a40-7066-ab26-bd3f0356a32f,anyplace,You can find coffee anyplace in the city.,도시 어디에서나 커피를 구할 수 있다.
0199de6c-b044-700a-d0f1-4483c2440e7c,0199279e-ab8f-707b-a9da-47d8646df37a,apocryphal,The apocryphal story was interesting but untrue.,그 출처가 불분명한 이야기는 흥미로웠지만 사실이 아니었다.
0199de6c-b053-7040-ce44-eed871ad0c38,0199279c-937e-70be-febc-b2464a9e3945,apologist,He is an apologist for environmental protection.,그는 환경 보호의 옹호자입니다.
0199de6c-b05a-70f3-179d-c91820554c7d,0199279a-6bb2-700f-f394-09742a78d7cc,appanage,Education is the appanage of every child.,교육은 모든 아이의 소유물입니다.
0199de6c-b061-708e-50e6-8d0fa8188240,0199279c-9403-7020-a3cf-24490027c255,appareled,She was richly appareled in silk.,그녀는 화려한 비단 옷을 입고 있었습니다.
0199de6c-b069-70bd-f17c-9d9c38419f57,0199bf5b-6409-7057-e571-8a5c30ddc338,apparency,The apparency of danger made them run.,위험이 닥쳐오자 그들은 도망쳤습니다.
0199de6c-b06f-70d6-2a53-1fa2ce1f329f,0199279c-9448-7037-ddae-d004a63410b5,appeasing,She spoke in an appeasing tone.,그녀는 달래는 듯한 어조로 말했습니다.
0199de6c-b075-7083-b3f8-c1da027b6277,0199279c-944d-705a-a21e-ae0e3c045eca,appellant,The appellant waited for the court’s decision.,항소인은 법원의 판결을 기다렸습니다.
0199de6c-b07c-7031-8f38-6c7400a74255,0199279c-9518-7017-908c-0ea0f6f2d658,applejack,He drank a glass of applejack.,그는 애플잭 한 잔을 마셨습니다.
0199de6c-b091-70e5-79ae-fde584e5edf4,0199279e-ad33-7017-62a5-157718141b4c,applicator,Use the applicator to spread the cream evenly.,크림을 고르게 바르려면 도포기를 사용하세요.
0199de6c-b098-70fe-1b8e-7499a26204ed,0199279c-9553-703c-82d8-b2f4ac838926,apportion,We must apportion the funds fairly.,우리는 자금을 공평하게 분배해야 합니다.
0199de6c-b09e-7096-290b-bc8a81e80665,01992798-80de-7050-7763-89880ba20842,aptness,Her aptness for art surprised everyone.,그녀의 예술에 대한 재능은 모두를 놀라게 했습니다.
0199de6c-b0a4-70e9-6022-8d5c26abe67e,0199bf5b-6537-70f5-bbc8-b83f15ae25b0,aqua-lung,The diver wore an aqua-lung to breathe underwater.,잠수부는 물속에서 호흡하기 위해 아쿠아 렁을 착용했습니다.
0199de6c-b0bf-7048-0f72-0ded799789e7,0199279c-95f7-70b7-d506-9cfe22ae0303,arabesque,The dancer held a perfect arabesque pose.,무용수는 완벽한 아라베스크 자세를 취했습니다.
